lat	lon	norad_cat_num	satellite_name	ownership	launch_date	satellite_decay	rcs
-62.04164766540647	50.12270801654576	12961	SL-6 PLAT	CIS  	1981-11-17	1981-11-29	0.3100
-62.7355197529989	40.03053319705622	12961	SL-6 PLAT	CIS  	1981-11-17	1981-11-29	0.3100
-61.50271158894662	16.84059637985348	12961	SL-6 PLAT	CIS  	1981-11-17	1981-11-29	0.3100
-58.88877087282606	43.028504714355336	468	THOR ABLESTAR DEB       	US   	1961-06-29	1981-12-03	0.0776
-58.97938016235545	43.24204033347203	468	THOR ABLESTAR DEB       	US   	1961-06-29	1981-12-03	0.0776
-55.164627303349526	35.64635088204093	468	THOR ABLESTAR DEB       	US   	1961-06-29	1981-12-03	0.0776
-63.96338286009209	59.70390613894289	468	THOR ABLESTAR DEB       	US   	1961-06-29	1981-12-03	0.0776
-63.96327357706537	59.70334606343095	468	THOR ABLESTAR DEB       	US   	1961-06-29	1981-12-03	0.0776
5.569051942604196	-53.12961342127925	3362	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1981-12-03	0.0828
28.47294470623504	-10.513104010111789	3362	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1981-12-03	0.0828
13.21414159098106	83.2416327735881	3362	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1981-12-03	0.0828
15.454373629306248	79.0384163206323	3362	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1981-12-03	0.0828
-6.5226317281026	115.87414560888797	3362	TITAN 3C TRANSTAGE DEB	US   	1965-10-15	1981-12-03	0.0828
-2.4793561073936896	89.88270766586153	6044	THORAD AGENA D DEB      	US   	1969-09-30	1981-12-03	0.0026
-22.22920753119063	97.3045961236725	6044	THORAD AGENA D DEB      	US   	1969-09-30	1981-12-03	0.0026
18.3858959437176	82.16123345067548	6044	THORAD AGENA D DEB      	US   	1969-09-30	1981-12-03	0.0026
44.65064732147668	68.38168880020076	6044	THORAD AGENA D DEB      	US   	1969-09-30	1981-12-03	0.0026
54.95392621273839	58.42629876412449	6044	THORAD AGENA D DEB      	US   	1969-09-30	1981-12-03	0.0026
-62.81229107926984	-93.2031221685932	12355	COSMOS 1174 DEB	CIS  	1980-04-18	1981-12-03	0.0900
-65.87393020491723	-55.918229395233716	12355	COSMOS 1174 DEB	CIS  	1980-04-18	1981-12-03	0.0900
-42.67319827373127	2.6383902320282666	12355	COSMOS 1174 DEB	CIS  	1980-04-18	1981-12-03	0.0900
-17.482181661802162	18.73911917664481	12355	COSMOS 1174 DEB	CIS  	1980-04-18	1981-12-03	0.0900
-16.127722705990077	19.384683043785024	12355	COSMOS 1174 DEB	CIS  	1980-04-18	1981-12-03	0.0900
62.109239217432915	159.49887802646123	12822	SL-6 DEB	CIS  	1981-09-11	1981-12-04	0.3100
52.558093927383844	-166.68283001434563	12822	SL-6 DEB	CIS  	1981-09-11	1981-12-04	0.3100
-13.818350370244142	38.11795387095301	12822	SL-6 DEB	CIS  	1981-09-11	1981-12-04	0.3100
39.3019500881018	70.1949810814341	12822	SL-6 DEB	CIS  	1981-09-11	1981-12-04	0.3100
-61.49068362581822	-80.78473859705365	12936	COSMOS 1318	CIS  	1981-11-03	1981-12-04	43.5400
-67.09658870786286	-44.13711613363469	12936	COSMOS 1318	CIS  	1981-11-03	1981-12-04	43.5400
-66.7235169452076	-30.711829489746442	12936	COSMOS 1318	CIS  	1981-11-03	1981-12-04	43.5400
-63.92503817809164	-11.421510631987022	12936	COSMOS 1318	CIS  	1981-11-03	1981-12-04	43.5400
-51.143944240867725	16.53222529165845	12936	COSMOS 1318	CIS  	1981-11-03	1981-12-04	43.5400
12.54497429761657	10.766883103818197	7966	DELTA 1 DEB	US   	1972-07-23	1981-12-05	0.0460
51.85416780133316	1.8110652126770779	7966	DELTA 1 DEB	US   	1972-07-23	1981-12-05	0.0460
70.28156738954235	-11.702318491786464	7966	DELTA 1 DEB	US   	1972-07-23	1981-12-05	0.0460
79.75432942867634	-42.25236982839928	7966	DELTA 1 DEB	US   	1972-07-23	1981-12-05	0.0460
79.90792672273159	-43.6286870971027	7966	DELTA 1 DEB	US   	1972-07-23	1981-12-05	0.0460
-7.556736882594517	-167.2740785096586	10390	DELTA 1 DEB	US   	1977-07-14	1981-12-06	0.0174
24.925767923058956	121.43841385775222	10390	DELTA 1 DEB	US   	1977-07-14	1981-12-06	0.0174
13.99778968502413	26.084699053501087	10390	DELTA 1 DEB	US   	1977-07-14	1981-12-06	0.0174
-13.742645407257367	-27.07436102083738	10390	DELTA 1 DEB	US   	1977-07-14	1981-12-06	0.0174
-19.26510009179644	-40.06831438845015	10390	DELTA 1 DEB	US   	1977-07-14	1981-12-06	0.0174
-16.264169395039424	169.29147050367027	11532	HEAO 3	US   	1979-09-20	1981-12-07	13.9827
-16.591692333667165	168.90105689071234	11532	HEAO 3	US   	1979-09-20	1981-12-07	13.9827
-22.677073280352122	161.11438168970935	11532	HEAO 3	US   	1979-09-20	1981-12-07	13.9827
-24.89130791114895	157.98252138920506	11532	HEAO 3	US   	1979-09-20	1981-12-07	13.9827
-29.90046448805146	149.9955304002239	11532	HEAO 3	US   	1979-09-20	1981-12-07	13.9827
66.29301695201087	125.81299975698366	12944	SCOUT G-1 DEB	US   	1981-05-15	1981-12-08	0.3100
0.3448816776403462	126.09832407937176	12944	SCOUT G-1 DEB	US   	1981-05-15	1981-12-08	0.3100
-28.204053818989976	126.15725495153063	12944	SCOUT G-1 DEB	US   	1981-05-15	1981-12-08	0.3100
-51.63918418211243	126.24811012787015	12944	SCOUT G-1 DEB	US   	1981-05-15	1981-12-08	0.3100
-48.67471474269223	-54.04751912874268	12944	SCOUT G-1 DEB	US   	1981-05-15	1981-12-08	0.3100
-60.27680191595605	56.4365690362514	12974	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-08	0.3100
-60.2105080998719	56.55679744111655	12974	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-08	0.3100
-56.79434117516583	62.11030472694344	12974	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-08	0.3100
-58.50350039231315	59.504751483123655	12974	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-08	0.3100
-58.49185491977828	59.52317250331518	12974	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-08	0.3100
-35.673801412315214	-163.27266682592	8690	SL-8 DEB	CIS  	1976-02-12	1981-12-09	0.4820
28.472922508120238	21.146224689224457	8690	SL-8 DEB	CIS  	1976-02-12	1981-12-09	0.4820
37.821612453433666	14.843088774063032	8690	SL-8 DEB	CIS  	1976-02-12	1981-12-09	0.4820
37.798314678174755	14.858815284626987	8690	SL-8 DEB	CIS  	1976-02-12	1981-12-09	0.4820
46.7871475693296	6.686125112491549	8690	SL-8 DEB	CIS  	1976-02-12	1981-12-09	0.4820
-26.22533264851165	-148.6258862263396	12602	COSMOS 1281 DEB	CIS  	1981-07-07	1981-12-09	2.7300
-55.44023226654871	-4.570920113810266	12602	COSMOS 1281 DEB	CIS  	1981-07-07	1981-12-09	2.7300
17.711978253785365	27.71127103829919	12602	COSMOS 1281 DEB	CIS  	1981-07-07	1981-12-09	2.7300
50.44800602105137	179.52286165391757	12602	COSMOS 1281 DEB	CIS  	1981-07-07	1981-12-09	2.7300
-62.113514915853344	-122.79868701209529	12602	COSMOS 1281 DEB	CIS  	1981-07-07	1981-12-09	2.7300
-50.347130957199454	-61.42303060208925	1934	FR 1 DEB [DESPIN WT]	FR   	1965-12-06	1981-12-10	0.1030
-51.27918198643398	-62.02077460730291	1934	FR 1 DEB [DESPIN WT]	FR   	1965-12-06	1981-12-10	0.1030
-49.95162543821528	-61.1858864341064	1934	FR 1 DEB [DESPIN WT]	FR   	1965-12-06	1981-12-10	0.1030
-48.407323081969984	-60.27643308574087	1934	FR 1 DEB [DESPIN WT]	FR   	1965-12-06	1981-12-10	0.1030
-48.096648512477366	-60.09897111072559	1934	FR 1 DEB [DESPIN WT]	FR   	1965-12-06	1981-12-10	0.1030
-33.86817943351981	151.58992877893667	12264	DELTA 1 DEB	US   	1978-03-05	1981-12-10	0.0825
-63.86196138110657	139.2756441205373	12264	DELTA 1 DEB	US   	1978-03-05	1981-12-10	0.0825
-80.07211081000037	96.10049524470178	12264	DELTA 1 DEB	US   	1978-03-05	1981-12-10	0.0825
-80.85269897929527	50.20698230561997	12264	DELTA 1 DEB	US   	1978-03-05	1981-12-10	0.0825
-28.568524665932905	-17.60681383113468	12264	DELTA 1 DEB	US   	1978-03-05	1981-12-10	0.0825
-69.63621013562452	162.62143560931597	12574	COSMOS 1277 DEB	CIS  	1981-06-17	1981-12-12	2.6800
-68.87325751476658	169.2083471014712	12574	COSMOS 1277 DEB	CIS  	1981-06-17	1981-12-12	2.6800
-69.51496744766763	163.8054898830727	12574	COSMOS 1277 DEB	CIS  	1981-06-17	1981-12-12	2.6800
-69.99547125577801	157.91867278084376	12574	COSMOS 1277 DEB	CIS  	1981-06-17	1981-12-12	2.6800
-70.31749418457662	143.7880359164629	12574	COSMOS 1277 DEB	CIS  	1981-06-17	1981-12-12	2.6800
-15.397006870467312	165.24872251507475	12253	DELTA 1 DEB	US   	1978-03-05	1981-12-13	0.1600
-73.55702558715699	19.37879371317318	12253	DELTA 1 DEB	US   	1978-03-05	1981-12-13	0.1600
-73.49894848864436	19.247546505629508	12253	DELTA 1 DEB	US   	1978-03-05	1981-12-13	0.1600
-16.081395240397175	-9.67582185561119	12253	DELTA 1 DEB	US   	1978-03-05	1981-12-13	0.1600
-1.7266687272497558	-11.974048176405311	12253	DELTA 1 DEB	US   	1978-03-05	1981-12-13	0.1600
19.283273517630555	81.75087568534111	12970	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-13	1.0000
28.36550070794886	85.68304291127414	12970	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-13	1.0000
28.278275777153212	85.64278577630608	12970	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-13	1.0000
34.38234582895462	88.70667886437957	12970	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-13	1.0000
29.521242140048596	86.23848755495791	12970	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-13	1.0000
-41.904709784551045	-37.804468678616935	2638	WESTFORD NEEDLES        	US   	1963-05-09	1981-12-15	0.0386
-51.01662609964411	-39.723994307106054	2638	WESTFORD NEEDLES        	US   	1963-05-09	1981-12-15	0.0386
-47.24361935684531	-37.73698982471179	2638	WESTFORD NEEDLES        	US   	1963-05-09	1981-12-15	0.0386
4.2021714340127945	-34.01281893447859	2638	WESTFORD NEEDLES        	US   	1963-05-09	1981-12-15	0.0386
84.24702978922481	60.86400693928039	2638	WESTFORD NEEDLES        	US   	1963-05-09	1981-12-15	0.0386
-14.014817346624973	130.2483060379365	10477	DELTA 1 DEB	US   	1977-07-14	1981-12-16	0.0657
-20.593735809904004	18.555211210600337	10477	DELTA 1 DEB	US   	1977-07-14	1981-12-16	0.0657
-11.050133610019564	135.35858527304833	10477	DELTA 1 DEB	US   	1977-07-14	1981-12-16	0.0657
-11.05019849681668	135.35846232964326	10477	DELTA 1 DEB	US   	1977-07-14	1981-12-16	0.0657
5.824311906700028	162.50541801607412	10477	DELTA 1 DEB	US   	1977-07-14	1981-12-16	0.0657
67.52594122927904	-16.24168270474445	11830	SL-8 R/B	CIS  	1980-06-06	1981-12-16	20.0000
64.91704802295511	-10.14194640797142	11830	SL-8 R/B	CIS  	1980-06-06	1981-12-16	20.0000
62.39286965290687	-5.611712023499625	11830	SL-8 R/B	CIS  	1980-06-06	1981-12-16	20.0000
61.67352778989947	-4.495544707450945	11830	SL-8 R/B	CIS  	1980-06-06	1981-12-16	20.0000
62.92813108759326	-6.482632432775714	11830	SL-8 R/B	CIS  	1980-06-06	1981-12-16	20.0000
-67.9684145440908	-164.9090298868933	4450	THORAD AGENA D DEB      	US   	1969-09-30	1981-12-18	0.0827
-28.485391018450095	-111.86479041514464	4450	THORAD AGENA D DEB      	US   	1969-09-30	1981-12-18	0.0827
-24.889680618579195	-110.20327176745818	4450	THORAD AGENA D DEB      	US   	1969-09-30	1981-12-18	0.0827
-28.41046042816047	-111.8287884880295	4450	THORAD AGENA D DEB      	US   	1969-09-30	1981-12-18	0.0827
-28.409080729948126	-111.82811229930168	4450	THORAD AGENA D DEB      	US   	1969-09-30	1981-12-18	0.0827
15.91549336055215	130.42818589991793	8950	DELTA 1 DEB	US   	1975-01-22	1981-12-19	0.0862
-33.413927457484355	-46.364375935178735	8950	DELTA 1 DEB	US   	1975-01-22	1981-12-19	0.0862
22.328988057228056	131.73829814499643	8950	DELTA 1 DEB	US   	1975-01-22	1981-12-19	0.0862
-50.304199803171336	118.95009398084655	8950	DELTA 1 DEB	US   	1975-01-22	1981-12-19	0.0862
-32.547070583877606	123.61945718427738	8950	DELTA 1 DEB	US   	1975-01-22	1981-12-19	0.0862
-18.473986600990546	-108.20893849208449	12590	COSMOS 1279 DEB	CIS  	1981-07-01	1981-12-20	2.7200
-17.593740849063273	-107.85915767449896	12590	COSMOS 1279 DEB	CIS  	1981-07-01	1981-12-20	2.7200
-8.253108819423167	-104.34014176127084	12590	COSMOS 1279 DEB	CIS  	1981-07-01	1981-12-20	2.7200
-9.818084450738802	-104.92069418034359	12590	COSMOS 1279 DEB	CIS  	1981-07-01	1981-12-20	2.7200
-2.1012855000396202	-102.12774103626617	12590	COSMOS 1279 DEB	CIS  	1981-07-01	1981-12-20	2.7200
57.07305728953196	44.9109629062188	10818	HCMM                    	US   	1978-04-26	1981-12-22	3.9023
56.98307637740621	44.86230463857162	10818	HCMM                    	US   	1978-04-26	1981-12-22	3.9023
57.20002367601333	44.97229458987093	10818	HCMM                    	US   	1978-04-26	1981-12-22	3.9023
58.26274988444854	45.474894059946315	10818	HCMM                    	US   	1978-04-26	1981-12-22	3.9023
81.81400029365037	101.73020353600391	10818	HCMM                    	US   	1978-04-26	1981-12-22	3.9023
30.89532593689342	-40.82266438604845	11449	COSMOS 1114	CIS  	1979-07-11	1981-12-26	5.7752
30.363011728833893	-41.029779627345334	11449	COSMOS 1114	CIS  	1979-07-11	1981-12-26	5.7752
26.619378214560733	-42.43374208671438	11449	COSMOS 1114	CIS  	1979-07-11	1981-12-26	5.7752
21.2993899738147	-44.28002076654428	11449	COSMOS 1114	CIS  	1979-07-11	1981-12-26	5.7752
18.546777634522662	-45.17495313273437	11449	COSMOS 1114	CIS  	1979-07-11	1981-12-26	5.7752
-3.4385923567419234	170.6405421477745	12275	DELTA 1 DEB	US   	1978-03-05	1981-12-27	0.1300
-54.86432096101699	158.55791018526526	12275	DELTA 1 DEB	US   	1978-03-05	1981-12-27	0.1300
-63.57928717211642	153.15136466471495	12275	DELTA 1 DEB	US   	1978-03-05	1981-12-27	0.1300
-78.72921365690581	41.761969076181536	12275	DELTA 1 DEB	US   	1978-03-05	1981-12-27	0.1300
-78.91593053824646	43.00927431674717	12275	DELTA 1 DEB	US   	1978-03-05	1981-12-27	0.1300
56.56811506457126	171.88604080330467	12973	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-27	0.3100
36.248739415890206	-170.5485258392761	12973	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-27	0.3100
24.797541366675723	-164.87631328076895	12973	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-27	0.3100
24.799795329101826	-164.87729682800943	12973	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-27	0.3100
-5.106044517826432	-153.57383918563693	12973	COSMOS 1319 DEB	CIS  	1981-11-13	1981-12-27	0.3100
-26.267922293081266	38.53320546682769	7858	DELTA 1 DEB	US   	1972-07-23	1981-12-28	0.1471
-25.661008758906856	38.64405602196241	7858	DELTA 1 DEB	US   	1972-07-23	1981-12-28	0.1471
-81.24334481868497	-25.107141888921355	7858	DELTA 1 DEB	US   	1972-07-23	1981-12-28	0.1471
-51.097557011119584	-127.23255895332242	7858	DELTA 1 DEB	US   	1972-07-23	1981-12-28	0.1471
-51.0947976146949	-127.23362446283295	7858	DELTA 1 DEB	US   	1972-07-23	1981-12-28	0.1471
27.253417845023847	168.46915670873574	11829	COSMOS 1186	CIS  	1980-06-06	1982-01-01	14.7040
27.22572996567591	168.46949821819425	11829	COSMOS 1186	CIS  	1980-06-06	1982-01-01	14.7040
29.34322350461597	169.26117178451207	11829	COSMOS 1186	CIS  	1980-06-06	1982-01-01	14.7040
30.852681650810446	169.85879967650985	11829	COSMOS 1186	CIS  	1980-06-06	1982-01-01	14.7040
50.25034717666038	-179.8284989588973	11829	COSMOS 1186	CIS  	1980-06-06	1982-01-01	14.7040
63.8282680579309	93.81531202390144	10753	DELTA 1 DEB	US   	1976-07-29	1982-01-02	0.0200
60.496317365691084	97.32833786122745	10753	DELTA 1 DEB	US   	1976-07-29	1982-01-02	0.0200
53.6460474395185	102.52803110276393	10753	DELTA 1 DEB	US   	1976-07-29	1982-01-02	0.0200
-2.0885203033676896	-61.26243919432391	10753	DELTA 1 DEB	US   	1976-07-29	1982-01-02	0.0200
-43.02665031799568	-71.91724743159865	10753	DELTA 1 DEB	US   	1976-07-29	1982-01-02	0.0200
-36.59786453531541	139.47371960646765	12252	DELTA 1 DEB	US   	1978-03-05	1982-01-02	0.0676
-37.6631452345002	139.213803587792	12252	DELTA 1 DEB	US   	1978-03-05	1982-01-02	0.0676
-74.79348790241522	111.17278296919564	12252	DELTA 1 DEB	US   	1978-03-05	1982-01-02	0.0676
-69.51427076837228	121.49457167310807	12252	DELTA 1 DEB	US   	1978-03-05	1982-01-02	0.0676
-70.6256928104951	119.84131072412815	12252	DELTA 1 DEB	US   	1978-03-05	1982-01-02	0.0676
-26.25936406605124	-12.17308330391407	12972	COSMOS 1319 DEB	CIS  	1981-11-13	1982-01-02	0.3100
-17.127160381575948	-8.374735705520877	12972	COSMOS 1319 DEB	CIS  	1981-11-13	1982-01-02	0.3100
-70.30155935324296	-95.08252385080307	12972	COSMOS 1319 DEB	CIS  	1981-11-13	1982-01-02	0.3100
-70.06197680772644	-82.24960926834628	12972	COSMOS 1319 DEB	CIS  	1981-11-13	1982-01-02	0.3100
-69.98868204774303	-80.9712915538542	12972	COSMOS 1319 DEB	CIS  	1981-11-13	1982-01-02	0.3100
-39.052791617368904	13.178546913895184	13004	COSMOS 1329 DEB	CIS  	1981-12-04	1982-01-05	0.3200
-38.14782570328806	13.922532099427992	13004	COSMOS 1329 DEB	CIS  	1981-12-04	1982-01-05	0.3200
-37.71051942658341	14.272450374570562	13004	COSMOS 1329 DEB	CIS  	1981-12-04	1982-01-05	0.3200
-37.571227963744754	14.381632656000509	13004	COSMOS 1329 DEB	CIS  	1981-12-04	1982-01-05	0.3200
-37.5699199825187	14.38131334465681	13004	COSMOS 1329 DEB	CIS  	1981-12-04	1982-01-05	0.3200
31.78789505763069	61.668323185751916	6156	OAO 3 DEB	US   	1972-08-21	1982-01-07	0.6500
31.73038486481918	61.922542826659786	6156	OAO 3 DEB	US   	1972-08-21	1982-01-07	0.6500
31.881779422867098	61.223643719838236	6156	OAO 3 DEB	US   	1972-08-21	1982-01-07	0.6500
31.570742853348474	62.61454344241963	6156	OAO 3 DEB	US   	1972-08-21	1982-01-07	0.6500
27.12101462796315	76.95436851051049	6156	OAO 3 DEB	US   	1972-08-21	1982-01-07	0.6500
-1.622450285799116	19.34054977646299	10473	DELTA 1 DEB	US   	1977-07-14	1982-01-07	0.0838
-12.652696626111425	-1.8025996200876702	10473	DELTA 1 DEB	US   	1977-07-14	1982-01-07	0.0838
-17.50672423903731	-12.682331963146465	10473	DELTA 1 DEB	US   	1977-07-14	1982-01-07	0.0838
-17.972450932878388	-13.998194373732455	10473	DELTA 1 DEB	US   	1977-07-14	1982-01-07	0.0838
-17.97263705553327	-13.998639189802152	10473	DELTA 1 DEB	US   	1977-07-14	1982-01-07	0.0838
-67.15833361795978	-110.63424304370764	4203	THORAD AGENA D DEB      	US   	1969-09-30	1982-01-08	0.1039
19.599642757343666	-44.17647168363231	4203	THORAD AGENA D DEB      	US   	1969-09-30	1982-01-08	0.1039
41.478564036950196	-32.94505204643591	4203	THORAD AGENA D DEB      	US   	1969-09-30	1982-01-08	0.1039
-11.486221551731015	-55.919390527392615	4203	THORAD AGENA D DEB      	US   	1969-09-30	1982-01-08	0.1039
68.13795349966887	63.51438671462296	4203	THORAD AGENA D DEB      	US   	1969-09-30	1982-01-08	0.1039
58.97688714330839	-155.10861001289547	13014	SL-6 PLAT	CIS  	1981-12-23	1982-01-10	9.0200
60.339974335589496	-149.4940988924966	13014	SL-6 PLAT	CIS  	1981-12-23	1982-01-10	9.0200
61.56009883835306	-142.68310255405157	13014	SL-6 PLAT	CIS  	1981-12-23	1982-01-10	9.0200
61.55907430997756	-142.688744290306	13014	SL-6 PLAT	CIS  	1981-12-23	1982-01-10	9.0200
61.632184654853376	-142.12119655141296	13014	SL-6 PLAT	CIS  	1981-12-23	1982-01-10	9.0200
-13.029567681492512	-153.22002172625193	12821	SL-6 DEB	CIS  	1981-09-11	1982-01-13	0.0200
0.6307724521623204	-146.0932657424772	12821	SL-6 DEB	CIS  	1981-09-11	1982-01-13	0.0200
25.606614839904168	-132.18601704509078	12821	SL-6 DEB	CIS  	1981-09-11	1982-01-13	0.0200
45.47632498457743	1.845543580720479	12821	SL-6 DEB	CIS  	1981-09-11	1982-01-13	0.0200
62.12374653923003	-43.12604664589229	12821	SL-6 DEB	CIS  	1981-09-11	1982-01-13	0.0200
-61.336744822304475	6.948154220941687	13013	SL-6 R/B(1)	CIS  	1981-12-23	1982-01-16	26.2936
-62.47280335676353	16.305522775369266	13013	SL-6 R/B(1)	CIS  	1981-12-23	1982-01-16	26.2936
-62.67771586205308	19.16003470688872	13013	SL-6 R/B(1)	CIS  	1981-12-23	1982-01-16	26.2936
-62.81294677743016	21.866702071181376	13013	SL-6 R/B(1)	CIS  	1981-12-23	1982-01-16	26.2936
-61.882927729473714	44.81715708815784	13013	SL-6 R/B(1)	CIS  	1981-12-23	1982-01-16	26.2936
-41.79010945556198	33.35184103792894	13032	SL-4 R/B	CIS  	1982-01-12	1982-01-16	32.0145
-44.810333729176996	34.13078996182305	13032	SL-4 R/B	CIS  	1982-01-12	1982-01-16	32.0145
-46.19228931904026	34.51844759345087	13032	SL-4 R/B	CIS  	1982-01-12	1982-01-16	32.0145
-45.65762894100084	34.35806109136064	13032	SL-4 R/B	CIS  	1982-01-12	1982-01-16	32.0145
-47.889109799451944	35.02171300697034	13032	SL-4 R/B	CIS  	1982-01-12	1982-01-16	32.0145
-56.14704756261831	-66.27853695097045	477	THOR ABLESTAR DEB       	US   	1961-06-29	1982-01-18	0.0311
-63.35160964632322	-85.75691140714783	477	THOR ABLESTAR DEB       	US   	1961-06-29	1982-01-18	0.0311
-63.59005155024836	-86.77600978225958	477	THOR ABLESTAR DEB       	US   	1961-06-29	1982-01-18	0.0311
-53.83548956633797	-62.44792097761717	477	THOR ABLESTAR DEB       	US   	1961-06-29	1982-01-18	0.0311
-53.83029520747418	-62.43986818458573	477	THOR ABLESTAR DEB       	US   	1961-06-29	1982-01-18	0.0311
-5.371427249159046	-76.6475837337502	13008	COSMOS 1330	CIS  	1981-12-19	1982-01-19	45.7700
-7.8102837498691455	-75.77552567109048	13008	COSMOS 1330	CIS  	1981-12-19	1982-01-19	45.7700
-9.184917376942156	-75.2630360870969	13008	COSMOS 1330	CIS  	1981-12-19	1982-01-19	45.7700
-10.355494833692806	-74.8317779429023	13008	COSMOS 1330	CIS  	1981-12-19	1982-01-19	45.7700
-11.901494491946853	-74.25612959965363	13008	COSMOS 1330	CIS  	1981-12-19	1982-01-19	45.7700
-17.86779194422628	-18.946039757550345	10267	DELTA 1 DEB	US   	1977-07-14	1982-01-21	0.1080
-17.310021621130115	-20.291546042907836	10267	DELTA 1 DEB	US   	1977-07-14	1982-01-21	0.1080
-17.317203565042384	-20.273177956682378	10267	DELTA 1 DEB	US   	1977-07-14	1982-01-21	0.1080
-16.996975268448214	-20.957841241726335	10267	DELTA 1 DEB	US   	1977-07-14	1982-01-21	0.1080
-16.993314287053085	-20.96691685558599	10267	DELTA 1 DEB	US   	1977-07-14	1982-01-21	0.1080
-43.96818164979818	9.378804249364016	13038	SL-4 DEB	CIS  	1982-01-20	1982-01-22	0.0856
-71.98058377577219	100.35185087092783	13038	SL-4 DEB	CIS  	1982-01-20	1982-01-22	0.0856
-49.94885579650684	13.641135989586283	13038	SL-4 DEB	CIS  	1982-01-20	1982-01-22	0.0856
-43.35929077585905	155.12228405161383	13038	SL-4 DEB	CIS  	1982-01-20	1982-01-22	0.0856
-68.83937977648333	44.943324342506315	13038	SL-4 DEB	CIS  	1982-01-20	1982-01-22	0.0856
19.50080821250629	-9.91959728350447	4148	THORAD AGENA D DEB      	US   	1969-09-30	1982-01-25	0.0931
17.84724502765559	-9.251965928929588	4148	THORAD AGENA D DEB      	US   	1969-09-30	1982-01-25	0.0931
18.04503364564082	-9.325320453068231	4148	THORAD AGENA D DEB      	US   	1969-09-30	1982-01-25	0.0931
48.15274485613068	-26.681029209556563	4148	THORAD AGENA D DEB      	US   	1969-09-30	1982-01-25	0.0931
17.41000193020076	-9.15632449752919	4148	THORAD AGENA D DEB      	US   	1969-09-30	1982-01-25	0.0931
26.484551987891976	-169.24298982094152	13031	COSMOS 1332	CIS  	1982-01-12	1982-01-25	0.8615
28.54919693812906	-168.88894013512473	13031	COSMOS 1332	CIS  	1982-01-12	1982-01-25	0.8615
28.812476824970958	-168.84399749038604	13031	COSMOS 1332	CIS  	1982-01-12	1982-01-25	0.8615
28.85357065811234	-168.8353504708968	13031	COSMOS 1332	CIS  	1982-01-12	1982-01-25	0.8615
28.868050659152768	-168.83464013122313	13031	COSMOS 1332	CIS  	1982-01-12	1982-01-25	0.8615
75.8787913011519	99.15322097348229	7090	DELTA 1 DEB	US   	1973-11-06	1982-01-27	0.0488
74.27349877071298	91.76338659344621	7090	DELTA 1 DEB	US   	1973-11-06	1982-01-27	0.0488
72.07492917877757	84.7486935233839	7090	DELTA 1 DEB	US   	1973-11-06	1982-01-27	0.0488
76.6799724907944	103.81436745934161	7090	DELTA 1 DEB	US   	1973-11-06	1982-01-27	0.0488
76.67999981155108	103.81452455369252	7090	DELTA 1 DEB	US   	1973-11-06	1982-01-27	0.0488
24.15905528306293	-32.1284073085125	5285	OPS 3850	US   	1971-06-08	1982-01-31	6.0377
27.130438581470475	-32.11501330755011	5285	OPS 3850	US   	1971-06-08	1982-01-31	6.0377
26.62713730945787	-32.10557398611715	5285	OPS 3850	US   	1971-06-08	1982-01-31	6.0377
19.811952357504342	-32.148949102441314	5285	OPS 3850	US   	1971-06-08	1982-01-31	6.0377
19.404374479162172	-32.15162653659596	5285	OPS 3850	US   	1971-06-08	1982-01-31	6.0377
-58.000627714670955	-125.11726302774781	4030	COSMOS 252 DEB	CIS  	1968-11-01	1982-02-02	0.0125
-54.009317880714796	-135.92891972912273	4030	COSMOS 252 DEB	CIS  	1968-11-01	1982-02-02	0.0125
-54.011288390290346	-135.93663784288486	4030	COSMOS 252 DEB	CIS  	1968-11-01	1982-02-02	0.0125
-54.58294107287456	-134.64739865590994	4030	COSMOS 252 DEB	CIS  	1968-11-01	1982-02-02	0.0125
-54.56816054351066	-134.67775201658145	4030	COSMOS 252 DEB	CIS  	1968-11-01	1982-02-02	0.0125
-24.039327189554484	-128.97936617317484	10224	DELTA 1 DEB	US   	1977-07-14	1982-02-02	0.0258
-13.55657056369871	131.64285308153467	10224	DELTA 1 DEB	US   	1977-07-14	1982-02-02	0.0258
-24.04151968027806	-128.98760338131387	10224	DELTA 1 DEB	US   	1977-07-14	1982-02-02	0.0258
-24.112707326902516	-129.25626204212716	10224	DELTA 1 DEB	US   	1977-07-14	1982-02-02	0.0258
